application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1480,Male,FALSE,3.14,Business,Other,570,4,Health Care,Denied
1481,Male,FALSE,3.28,Humanities,White,650,4,Technology,Denied
1482,Male,FALSE,3.37,Humanities,Other,700,4,Technology,Denied
1483,Female,TRUE,3.25,Humanities,,600,4,Energy,Denied
1484,Female,FALSE,3.37,STEM,Asian,660,5,PE/VC,Denied
1485,Male,FALSE,3.21,STEM,White,660,6,Investment Banking,Denied
1486,Female,TRUE,3.24,STEM,,690,5,Other,Denied
1487,Male,FALSE,3.19,STEM,White,570,4,Media/Entertainment,Denied
1488,Male,FALSE,3.12,Business,White,610,5,Investment Management,Denied
1489,Male,TRUE,3.22,Humanities,,680,6,Technology,Admit
1490,Female,FALSE,3.05,STEM,Black,620,5,Nonprofit/Gov,Denied
1491,Male,TRUE,3.26,Business,,620,4,PE/VC,Denied
1492,Male,FALSE,3.39,Humanities,Asian,630,5,PE/VC,Denied
1493,Female,FALSE,2.73,STEM,White,570,6,Technology,Denied
1494,Male,FALSE,3.25,STEM,White,640,4,Real Estate,Denied
1495,Female,TRUE,3.22,STEM,,570,5,Consulting,Denied
1496,Male,FALSE,3.25,Humanities,Black,630,6,Other,Denied
1497,Male,FALSE,3.53,Business,White,750,5,PE/VC,Admit
1498,Male,FALSE,3.3,Humanities,Hispanic,600,5,PE/VC,Denied
1499,Female,FALSE,3.32,Business,White,690,5,Other,Denied
1500,Male,FALSE,3.38,Business,White,720,5,Other,Denied
1501,Male,FALSE,3.12,Business,Asian,590,4,Health Care,Denied
1502,Male,FALSE,3.4,Humanities,Other,680,4,PE/VC,Denied
1503,Female,TRUE,3.16,Business,,620,3,Nonprofit/Gov,Denied
1504,Female,FALSE,3.42,STEM,White,740,5,Nonprofit/Gov,Admit
1505,Male,FALSE,3.52,Humanities,Other,710,6,PE/VC,Admit
1506,Male,FALSE,3.15,STEM,Black,690,4,Investment Banking,Denied
1507,Female,FALSE,3.42,Humanities,White,770,6,Nonprofit/Gov,Denied
1508,Male,FALSE,3.33,Business,Asian,760,6,PE/VC,Admit
1509,Male,FALSE,3.68,Business,Asian,760,5,Health Care,Denied
1510,Female,FALSE,3.03,Business,White,590,5,Investment Banking,Denied
1511,Male,TRUE,3.02,STEM,,660,4,Other,Denied
1512,Female,TRUE,3.23,STEM,,640,4,Other,Denied
1513,Female,FALSE,3.43,STEM,Asian,700,3,PE/VC,Admit
1514,Male,FALSE,3.26,Business,White,670,6,PE/VC,Denied
1515,Male,FALSE,2.97,Humanities,Asian,600,5,Retail,Denied
1516,Male,FALSE,2.97,STEM,White,600,5,Nonprofit/Gov,Denied
1517,Female,FALSE,3.37,STEM,White,680,6,Health Care,Denied
1518,Male,FALSE,3.53,Humanities,White,640,5,Consulting,Denied
1519,Male,FALSE,3.2,STEM,Black,700,5,PE/VC,Denied
1520,Male,FALSE,3.19,STEM,White,580,5,Investment Banking,Denied
1521,Male,TRUE,3.02,Humanities,,710,4,Consulting,Denied
1522,Male,TRUE,3.16,Business,,630,5,Consulting,Denied
1523,Male,TRUE,3.2,STEM,,670,4,Nonprofit/Gov,Denied
1524,Male,FALSE,3.09,Humanities,White,590,7,Investment Banking,Denied
1525,Male,FALSE,3.4,Humanities,Hispanic,620,5,Consulting,Denied
1526,Male,FALSE,3.38,STEM,Black,650,5,PE/VC,Denied
1527,Male,TRUE,3.23,STEM,,570,5,Investment Banking,Denied
1528,Male,FALSE,3.25,Humanities,Hispanic,650,5,Consulting,Denied
1529,Male,FALSE,3.28,Humanities,Asian,610,6,Other,Denied
1530,Female,TRUE,3.19,Humanities,,680,4,Technology,Denied
1531,Male,FALSE,3.08,Humanities,Asian,660,5,Technology,Denied
1532,Female,FALSE,3.22,Business,Hispanic,600,6,Consulting,Denied
1533,Female,TRUE,3.1,Humanities,,630,4,Consulting,Denied
1534,Male,FALSE,3.02,STEM,Asian,640,4,PE/VC,Denied
1535,Female,FALSE,3.21,STEM,Asian,660,6,Technology,Admit
1536,Male,FALSE,3.14,Business,White,580,5,PE/VC,Denied
1537,Male,FALSE,3.26,Business,Other,590,3,Consulting,Denied
1538,Male,FALSE,3.38,Humanities,Black,700,6,Investment Management,Denied
1539,Male,FALSE,3.13,Humanities,Asian,630,4,Nonprofit/Gov,Denied
1540,Male,TRUE,3.18,Business,,630,4,Other,Denied
1541,Female,TRUE,3.41,Business,,690,6,Consulting,Denied
1542,Female,FALSE,3.16,Humanities,White,620,5,Investment Banking,Denied
1543,Female,FALSE,3.12,Business,Black,670,4,Financial Services,Denied
1544,Male,TRUE,3.2,Humanities,,600,6,Investment Banking,Denied
1545,Male,FALSE,3.17,STEM,Hispanic,710,4,Consulting,Denied
1546,Female,TRUE,3.3,Humanities,,670,5,Technology,Denied
1547,Male,FALSE,3.45,STEM,White,680,6,Investment Banking,Denied
1548,Female,TRUE,3.2,STEM,,640,4,Nonprofit/Gov,Denied
1549,Male,FALSE,3.17,STEM,Black,610,5,Consulting,Denied
1550,Male,FALSE,3.3,STEM,Hispanic,630,6,Health Care,Denied
1551,Female,TRUE,3.3,STEM,,670,5,Consulting,Denied
1552,Female,FALSE,3.31,Humanities,White,660,5,Technology,Admit
1553,Male,TRUE,3.25,STEM,,670,8,Financial Services,Denied
1554,Male,FALSE,3.11,Humanities,Hispanic,580,8,Other,Denied
1555,Female,FALSE,3.21,Business,White,730,5,Nonprofit/Gov,Admit
1556,Male,FALSE,3.2,STEM,Asian,600,4,Investment Banking,Denied
1557,Male,TRUE,3.28,STEM,,610,6,Technology,Denied
1558,Female,TRUE,3.35,Business,,650,4,Nonprofit/Gov,Denied
1559,Female,FALSE,3.13,Business,White,640,5,Consulting,Denied
1560,Female,TRUE,3.03,Humanities,,600,6,Other,Denied
1561,Male,FALSE,3.48,Business,Black,680,5,PE/VC,Denied
1562,Male,FALSE,2.97,STEM,White,600,5,Investment Management,Denied
1563,Male,FALSE,3.22,STEM,White,640,4,Consulting,Denied
1564,Female,FALSE,3.38,Humanities,Hispanic,630,3,PE/VC,Denied
1565,Male,FALSE,3.51,STEM,White,710,5,Investment Management,Admit
1566,Male,TRUE,3.29,STEM,,740,5,Consulting,Denied
1567,Male,TRUE,3.2,STEM,,590,4,Nonprofit/Gov,Denied
1568,Female,TRUE,3.23,Business,,650,5,Financial Services,Denied
1569,Female,FALSE,3.32,STEM,Black,630,5,Technology,Denied
1570,Male,FALSE,3.15,STEM,White,620,5,PE/VC,Denied
1571,Male,FALSE,3.13,Humanities,Black,630,7,Investment Banking,Denied
1572,Male,TRUE,3.24,Humanities,,670,5,Health Care,Denied
1573,Female,FALSE,2.84,Humanities,White,610,6,Nonprofit/Gov,Denied
1574,Female,TRUE,3.32,Humanities,,710,5,Other,Denied
1575,Male,FALSE,3.61,Humanities,Hispanic,640,6,Investment Banking,Denied
1576,Male,FALSE,3.2,STEM,Asian,700,7,Financial Services,Denied
1577,Male,FALSE,3.21,Humanities,White,600,4,Consulting,Denied
1578,Male,FALSE,3.11,Business,Asian,570,3,PE/VC,Denied
1579,Male,TRUE,3.17,Business,,570,2,Nonprofit/Gov,Denied
1580,Female,TRUE,3.4,Humanities,,700,5,PE/VC,Admit
1581,Male,TRUE,3.05,STEM,,570,6,Technology,Denied
1582,Female,FALSE,3.18,Humanities,Black,590,6,Consulting,Denied
1583,Male,FALSE,3.13,STEM,Other,610,5,Consulting,Denied
1584,Male,FALSE,3.4,Business,Asian,660,5,Other,Denied
1585,Male,TRUE,3.36,Humanities,,720,6,PE/VC,Admit
1586,Male,FALSE,3.36,Business,Hispanic,670,5,Investment Banking,Denied
1587,Male,FALSE,3.32,STEM,Asian,690,3,Consulting,Denied
1588,Female,FALSE,3.27,Business,Asian,660,5,Financial Services,Denied
1589,Male,FALSE,3.04,Humanities,Black,610,4,PE/VC,Denied
1590,Male,TRUE,3.09,STEM,,570,6,Technology,Denied
1591,Male,TRUE,3.12,Humanities,,610,5,Technology,Denied
1592,Male,TRUE,3.46,Business,,680,4,Technology,Denied
1593,Female,FALSE,3.03,Humanities,Hispanic,600,5,Consulting,Denied
1594,Male,FALSE,3.29,Humanities,Black,670,6,Technology,Denied
1595,Male,FALSE,3.25,Business,White,730,5,Consulting,Denied
1596,Male,FALSE,3.43,STEM,White,660,6,Technology,Admit
1597,Male,FALSE,3.12,STEM,Asian,630,6,Technology,Denied
1598,Male,TRUE,3.13,Business,,660,3,Consulting,Denied
1599,Male,TRUE,3.22,Humanities,,580,5,Investment Management,Denied
1600,Male,TRUE,3.55,STEM,,690,5,Financial Services,Denied
1601,Female,FALSE,3.33,STEM,Hispanic,700,4,Nonprofit/Gov,Admit
1602,Male,FALSE,3.45,STEM,Asian,680,3,Technology,Denied
1603,Female,FALSE,3.18,STEM,White,640,4,Investment Management,Denied
1604,Male,TRUE,3.01,STEM,,610,5,Technology,Denied
1605,Male,FALSE,3.14,Humanities,White,670,6,Investment Banking,Denied
1606,Male,FALSE,3.23,STEM,Black,740,5,Investment Banking,Denied
1607,Female,FALSE,3.14,Business,Asian,650,4,PE/VC,Denied
1608,Female,FALSE,3.33,Humanities,White,690,3,Consulting,Admit
1609,Male,FALSE,3.27,STEM,Hispanic,710,5,Consulting,Denied
1610,Female,FALSE,3.32,Humanities,Asian,600,4,Technology,Denied
1611,Male,FALSE,3.47,STEM,White,660,6,Nonprofit/Gov,Denied
1612,Male,TRUE,3.18,STEM,,670,6,Technology,Denied
1613,Male,FALSE,3.3,Business,Asian,660,6,Other,Denied
1614,Female,FALSE,3.26,Humanities,White,640,4,Other,Denied
1615,Female,TRUE,3.24,Humanities,,620,5,Consulting,Denied
1616,Male,FALSE,3.42,Business,Asian,660,6,Consulting,Denied
1617,Male,FALSE,3.13,Humanities,White,570,4,Real Estate,Denied
1618,Male,FALSE,3.37,Humanities,Black,700,5,PE/VC,Denied
1619,Male,TRUE,3.04,Humanities,,570,4,Other,Denied
1620,Male,FALSE,3.31,Business,White,660,6,PE/VC,Admit
1621,Female,FALSE,3.18,Business,Hispanic,670,5,Financial Services,Denied
1622,Female,FALSE,3.29,STEM,White,650,5,PE/VC,Denied
1623,Female,TRUE,3.39,STEM,,660,3,PE/VC,Denied
1624,Male,FALSE,3.13,STEM,Hispanic,650,4,Consulting,Denied
1625,Female,FALSE,3.21,STEM,Asian,660,6,Consulting,Denied
1626,Male,FALSE,3.5,STEM,Black,770,7,Investment Management,Denied
1627,Male,FALSE,3.31,Business,White,630,3,Technology,Denied
1628,Male,FALSE,3.45,STEM,Black,700,3,Technology,Denied
1629,Male,TRUE,3.24,Humanities,,610,3,Financial Services,Denied
1630,Male,TRUE,3.36,Humanities,,670,5,Consulting,Denied
1631,Female,FALSE,3.19,Business,Black,610,5,Nonprofit/Gov,Denied
1632,Male,FALSE,3.62,Business,Asian,760,5,Investment Banking,Denied
1633,Male,FALSE,2.82,Humanities,Black,570,6,Technology,Denied
1634,Male,FALSE,3.17,STEM,Asian,620,7,Consulting,Denied
1635,Male,FALSE,3.46,Business,Black,670,5,Energy,Denied
1636,Male,TRUE,3.01,STEM,,590,5,Real Estate,Denied
1637,Male,FALSE,3.5,STEM,Asian,760,3,Technology,Denied
1638,Male,FALSE,3.34,Business,White,680,5,PE/VC,Denied
1639,Male,FALSE,3.28,Business,Asian,650,4,Health Care,Denied
1640,Male,FALSE,3.32,STEM,Black,680,5,Technology,Denied
1641,Male,FALSE,2.9,Business,Hispanic,570,6,Other,Denied
1642,Male,TRUE,3.25,STEM,,660,5,Technology,Denied
1643,Male,TRUE,3.11,STEM,,610,6,Other,Denied
1644,Male,FALSE,3.37,STEM,Hispanic,630,5,Investment Banking,Denied
1645,Female,FALSE,3.37,STEM,White,660,6,Consulting,Denied
1646,Male,FALSE,3.47,Humanities,Black,740,6,Consulting,Admit
1647,Male,TRUE,2.99,STEM,,700,7,Consulting,Denied
1648,Male,FALSE,3.18,Business,Asian,640,7,Other,Denied
1649,Male,FALSE,3.13,Business,White,630,4,Nonprofit/Gov,Denied
1650,Male,FALSE,3.44,Humanities,Other,720,4,Consulting,Admit
1651,Male,TRUE,3.5,Humanities,,730,5,Consulting,Admit
1652,Male,FALSE,3.24,Humanities,Other,610,5,Technology,Denied
1653,Female,FALSE,3.18,STEM,White,620,4,CPG,Denied
1654,Male,FALSE,3.23,Humanities,Other,700,5,Nonprofit/Gov,Denied
1655,Male,FALSE,3.38,Humanities,Asian,680,4,Technology,Denied
1656,Female,TRUE,3.11,Humanities,,670,6,Investment Banking,Denied
1657,Female,FALSE,3.3,STEM,Hispanic,580,5,Consulting,Denied
1658,Male,FALSE,3.3,Business,Hispanic,660,4,Other,Denied
1659,Male,FALSE,3.14,Humanities,White,650,3,Consulting,Denied
1660,Female,FALSE,3.28,Humanities,Hispanic,620,5,Consulting,Denied
1661,Male,TRUE,3.31,STEM,,760,6,Investment Banking,Denied
1662,Male,FALSE,3.15,Humanities,White,570,4,Health Care,Denied
1663,Female,FALSE,3.35,Business,White,700,7,Consulting,Admit
1664,Male,TRUE,3.29,Humanities,,700,5,Investment Banking,Denied
1665,Male,FALSE,3.19,Business,White,660,3,Technology,Denied
1666,Male,FALSE,3.16,Business,Asian,590,5,Real Estate,Denied
1667,Male,FALSE,3.09,Humanities,White,610,5,Consulting,Denied
1668,Male,FALSE,3.45,Humanities,White,660,5,Financial Services,Admit
1669,Male,TRUE,3.26,Humanities,,650,6,PE/VC,Denied
1670,Female,FALSE,3.01,Humanities,Asian,620,2,Consulting,Denied
1671,Male,TRUE,3.22,Humanities,,620,5,PE/VC,Denied
1672,Male,TRUE,3.33,Business,,650,5,Consulting,Denied
1673,Male,FALSE,3.23,STEM,Hispanic,650,3,Consulting,Denied
1674,Male,TRUE,3.11,Business,,570,5,Health Care,Denied
1675,Male,TRUE,3.29,STEM,,640,5,Technology,Denied
1676,Male,TRUE,3.3,Humanities,,590,6,Technology,Denied
1677,Female,TRUE,3.12,STEM,,610,5,Retail,Denied
1678,Female,FALSE,3.06,Humanities,Black,570,5,Media/Entertainment,Denied
1679,Male,FALSE,3.14,Humanities,Asian,660,5,Consulting,Denied
1680,Male,TRUE,3.28,Humanities,,620,5,Financial Services,Denied
1681,Male,FALSE,3.26,Business,Black,620,4,PE/VC,Denied
1682,Male,TRUE,3.27,STEM,,590,6,Health Care,Denied
1683,Male,FALSE,3.33,STEM,White,710,4,Financial Services,Admit
1684,Female,TRUE,3.41,STEM,,600,5,Investment Banking,Denied
1685,Female,FALSE,3.24,STEM,Asian,630,6,PE/VC,Denied
1686,Female,TRUE,3.13,Business,,640,5,CPG,Denied
1687,Female,FALSE,3.43,STEM,Black,660,6,Financial Services,Admit
1688,Male,FALSE,3.36,Humanities,Asian,670,5,Other,Denied
1689,Male,TRUE,3,Humanities,,580,5,Consulting,Denied
1690,Female,FALSE,3.14,Humanities,Hispanic,610,6,Investment Management,Denied
1691,Male,FALSE,3.56,STEM,Black,720,3,PE/VC,Denied
1692,Female,FALSE,3,Business,White,620,4,Consulting,Denied
1693,Male,TRUE,3.13,Business,,710,6,Consulting,Denied
1694,Female,FALSE,3.42,STEM,Asian,650,4,Consulting,Denied
1695,Male,TRUE,3.35,STEM,,690,6,Technology,Denied
1696,Male,FALSE,3.48,Humanities,Asian,680,5,Technology,Denied
1697,Female,FALSE,3.43,Humanities,Asian,690,5,Investment Management,Admit
1698,Female,FALSE,2.78,Humanities,White,570,6,Financial Services,Denied
1699,Male,FALSE,3.26,STEM,White,690,5,Consulting,Denied
1700,Female,FALSE,3.1,STEM,Asian,650,4,Financial Services,Denied
1701,Male,FALSE,3.16,Humanities,Asian,580,4,Consulting,Denied
1702,Female,TRUE,3.08,Business,,670,4,Technology,Denied
1703,Male,TRUE,3.19,Humanities,,570,5,Consulting,Denied
1704,Male,FALSE,3.5,Humanities,White,640,3,Technology,Denied
1705,Female,FALSE,3.24,Humanities,Asian,630,6,Nonprofit/Gov,Denied
1706,Male,FALSE,3.31,Humanities,White,580,6,Investment Management,Denied
1707,Female,FALSE,3.27,Humanities,Asian,700,5,Technology,Admit
1708,Female,FALSE,3.22,STEM,Other,680,4,Investment Banking,Denied
1709,Female,TRUE,3.24,Business,,610,5,PE/VC,Denied
1710,Male,FALSE,3.31,Business,Black,750,5,Investment Banking,Denied
1711,Male,FALSE,3.43,Humanities,Asian,680,6,CPG,Admit
1712,Female,FALSE,3.23,Business,Asian,600,5,Health Care,Denied
1713,Male,FALSE,3.13,Business,Asian,600,5,Investment Banking,Denied
1714,Male,FALSE,3.32,STEM,Black,740,5,PE/VC,Admit
1715,Male,FALSE,3.64,Business,White,780,6,Consulting,Denied
1716,Male,FALSE,3.13,Humanities,White,570,5,Consulting,Denied
1717,Male,FALSE,3.27,Humanities,Asian,620,4,Health Care,Denied
1718,Female,FALSE,3.36,Business,White,680,5,Consulting,Admit
1719,Female,FALSE,3.18,STEM,Hispanic,590,6,Other,Denied
1720,Male,FALSE,3.22,Business,White,650,4,Consulting,Denied
1721,Female,TRUE,3.42,STEM,,710,5,Nonprofit/Gov,Denied
1722,Male,FALSE,3.32,Humanities,Black,700,5,Financial Services,Denied
1723,Male,TRUE,3.09,STEM,,590,6,Investment Banking,Denied
1724,Male,FALSE,3.47,STEM,White,660,7,PE/VC,Denied
1725,Female,FALSE,3.41,Humanities,White,750,5,Consulting,Denied
1726,Male,FALSE,3.05,Business,White,570,6,Consulting,Denied
1727,Male,FALSE,3.29,Humanities,Other,710,4,Consulting,Admit
1728,Female,TRUE,3.48,Business,,720,4,PE/VC,Denied
1729,Female,FALSE,3.23,Business,Asian,670,7,Other,Denied
1730,Male,FALSE,3.35,Humanities,Black,590,6,Health Care,Denied
1731,Male,FALSE,3.54,Humanities,Asian,670,6,Financial Services,Denied
1732,Male,FALSE,3.13,STEM,White,640,7,Health Care,Denied
1733,Male,FALSE,3.35,STEM,Hispanic,640,6,Nonprofit/Gov,Denied
1734,Male,FALSE,3.21,Humanities,White,610,5,Other,Denied
1735,Female,FALSE,3.2,STEM,White,650,4,Other,Denied
1736,Male,FALSE,2.83,Humanities,Black,570,5,Nonprofit/Gov,Denied
1737,Female,FALSE,3.61,Business,Asian,700,2,Other,Denied
1738,Male,TRUE,3.12,Business,,620,5,Technology,Denied
1739,Male,TRUE,3.56,STEM,,720,5,Financial Services,Denied
1740,Male,FALSE,3.24,Business,White,640,4,Health Care,Denied
1741,Female,TRUE,3.38,STEM,,670,5,Other,Admit
1742,Female,TRUE,3.47,STEM,,690,4,Technology,Admit
1743,Male,TRUE,3.19,Humanities,,720,4,Nonprofit/Gov,Denied
1744,Male,FALSE,3.31,Humanities,Asian,650,6,Consulting,Denied
1745,Female,FALSE,2.82,Humanities,Black,630,5,CPG,Denied
1746,Female,FALSE,3.08,STEM,Other,640,5,Financial Services,Denied
1747,Male,TRUE,2.93,Humanities,,570,5,PE/VC,Denied
1748,Female,FALSE,3.26,Business,Asian,630,5,Consulting,Denied
1749,Male,FALSE,3.19,STEM,Hispanic,680,5,PE/VC,Denied
1750,Male,FALSE,3.17,Humanities,Hispanic,690,5,PE/VC,Denied
1751,Male,FALSE,3.41,STEM,Other,650,6,PE/VC,Denied
1752,Male,FALSE,2.86,STEM,Asian,570,5,Financial Services,Denied
1753,Male,TRUE,3,STEM,,620,5,Nonprofit/Gov,Denied
1754,Female,FALSE,3.14,Business,Other,630,6,Technology,Denied
1755,Male,TRUE,3.23,Humanities,,630,5,PE/VC,Denied
1756,Female,FALSE,3.22,Business,White,670,6,Nonprofit/Gov,Denied
1757,Female,FALSE,3.35,Humanities,Asian,650,6,Investment Banking,Denied
1758,Male,TRUE,3.21,Business,,640,5,Investment Management,Denied
1759,Male,FALSE,3.58,STEM,Black,750,4,Financial Services,Denied
1760,Female,FALSE,3.48,Humanities,Black,670,6,Consulting,Denied
1761,Male,TRUE,3.38,Humanities,,710,5,Technology,Admit
1762,Female,FALSE,3.2,STEM,White,660,5,Investment Banking,Denied
1763,Female,FALSE,3.17,STEM,White,600,6,Health Care,Denied
1764,Male,TRUE,3.5,STEM,,710,6,Financial Services,Admit
1765,Male,FALSE,2.92,Humanities,Black,610,6,Investment Banking,Denied
1766,Male,FALSE,3.25,Humanities,White,640,4,Consulting,Denied
1767,Female,TRUE,3.04,Business,,570,6,Nonprofit/Gov,Denied
1768,Male,FALSE,3.26,Business,White,600,5,PE/VC,Denied
1769,Male,TRUE,3.14,Humanities,,640,5,PE/VC,Denied
1770,Male,TRUE,3.28,Business,,690,6,Financial Services,Admit
1771,Male,TRUE,3.57,STEM,,770,6,CPG,Denied
1772,Male,FALSE,3.19,Humanities,Asian,620,6,Technology,Denied
1773,Male,FALSE,3.23,Business,Hispanic,620,5,Consulting,Denied
1774,Male,FALSE,3.09,Humanities,Black,630,5,Consulting,Denied
1775,Male,FALSE,3.11,Humanities,White,640,5,PE/VC,Denied
1776,Male,FALSE,3.21,Humanities,Black,670,5,Consulting,Denied
1777,Female,TRUE,3.18,Humanities,,630,3,Consulting,Denied
1778,Female,FALSE,3.51,Humanities,Black,700,5,Other,Denied
1779,Female,TRUE,3.1,Humanities,,590,5,Technology,Denied
1780,Male,FALSE,3.23,Humanities,Asian,650,3,Health Care,Denied
1781,Female,FALSE,2.98,Business,White,630,5,Energy,Denied
1782,Female,FALSE,3.02,Humanities,Black,620,4,Consulting,Denied
1783,Female,FALSE,3.38,Business,Asian,610,4,Consulting,Denied
1784,Female,TRUE,3.33,Humanities,,660,4,PE/VC,Denied
1785,Male,FALSE,3.27,Humanities,Asian,710,5,Nonprofit/Gov,Denied
1786,Female,FALSE,3.14,STEM,Black,640,4,Health Care,Denied
1787,Female,TRUE,3.35,Business,,640,6,PE/VC,Denied
1788,Male,TRUE,3.24,Humanities,,640,4,Investment Banking,Denied
1789,Female,TRUE,3.25,Humanities,,710,6,Other,Admit
1790,Female,TRUE,3.38,Business,,630,5,PE/VC,Denied
1791,Male,FALSE,3.23,Humanities,Asian,650,5,Consulting,Denied
1792,Male,TRUE,3.24,STEM,,670,8,Investment Management,Admit
1793,Male,FALSE,3.29,Business,Black,700,5,Consulting,Denied
1794,Male,FALSE,3.37,Humanities,White,640,6,PE/VC,Denied
1795,Female,FALSE,3.03,Business,Asian,600,4,Other,Denied
1796,Female,FALSE,3.13,Business,White,620,4,Consulting,Denied
1797,Male,TRUE,3.3,Humanities,,650,4,Investment Banking,Denied
1798,Male,FALSE,3.14,STEM,Black,680,3,Consulting,Denied
1799,Male,TRUE,3.34,Humanities,,620,5,Consulting,Denied
1800,Male,FALSE,3.44,Humanities,White,700,7,PE/VC,Denied
1801,Male,TRUE,3.47,Business,,650,5,Technology,Denied
1802,Male,FALSE,3.45,STEM,White,670,6,Consulting,Denied
1803,Male,FALSE,3.08,STEM,Hispanic,680,6,Consulting,Denied
1804,Female,FALSE,3.12,Business,Other,620,5,PE/VC,Denied
1805,Male,FALSE,2.99,Humanities,White,570,5,Financial Services,Denied
1806,Male,TRUE,3.21,Humanities,,700,4,Investment Banking,Denied
1807,Female,TRUE,2.98,Humanities,,580,5,Investment Banking,Denied
1808,Male,FALSE,3.12,Humanities,White,590,3,Financial Services,Denied
1809,Female,FALSE,3.27,Business,Black,640,5,Financial Services,Denied
1810,Male,FALSE,3.38,Business,White,640,5,Consulting,Denied
1811,Male,FALSE,3.25,Humanities,Black,680,5,Other,Denied
1812,Male,TRUE,3.28,Humanities,,650,5,Consulting,Denied
1813,Male,FALSE,3.22,Humanities,White,640,4,Other,Denied
1814,Male,FALSE,3.22,Business,White,600,5,Nonprofit/Gov,Denied
1815,Male,FALSE,3.37,STEM,Black,630,5,Financial Services,Denied
1816,Male,TRUE,3.28,STEM,,640,6,Financial Services,Denied
1817,Male,FALSE,3.14,Humanities,White,600,4,Investment Management,Denied
1818,Male,FALSE,3.41,Humanities,Asian,680,5,Consulting,Denied
1819,Male,TRUE,3.42,Business,,670,6,Investment Banking,Denied
1820,Male,FALSE,3.35,STEM,White,670,5,Financial Services,Admit
1821,Male,FALSE,3.11,STEM,Hispanic,610,5,PE/VC,Denied
1822,Female,FALSE,3.21,Humanities,Asian,720,6,Investment Banking,Denied
1823,Male,TRUE,3.35,Humanities,,610,5,Health Care,Denied
1824,Female,TRUE,3.39,Humanities,,670,6,PE/VC,Denied
1825,Male,FALSE,3.25,Humanities,White,610,4,Other,Denied
1826,Male,FALSE,3.16,STEM,Asian,620,4,PE/VC,Denied
1827,Male,TRUE,3.21,Humanities,,730,3,Consulting,Admit
1828,Male,FALSE,3.32,Humanities,Asian,710,6,PE/VC,Admit
1829,Male,FALSE,3.08,Humanities,White,620,4,Nonprofit/Gov,Denied
1830,Male,FALSE,3.29,Humanities,Other,620,4,Other,Denied
1831,Male,FALSE,3.4,Humanities,Black,690,6,Investment Banking,Denied
1832,Female,TRUE,3.24,Humanities,,650,3,CPG,Denied
1833,Male,FALSE,2.91,Humanities,Black,610,5,PE/VC,Denied
1834,Male,FALSE,3.57,Humanities,Hispanic,760,5,Consulting,Denied
1835,Female,TRUE,3.23,STEM,,640,4,Consulting,Denied
